Date,BTC-USD_price
2014-12-23 00:00:00+00:00,334.5719909667969
2014-12-24 00:00:00+00:00,322.53399658203125
2014-12-25 00:00:00+00:00,319.00799560546875
2014-12-26 00:00:00+00:00,327.92401123046875
2014-12-27 00:00:00+00:00,315.8630065917969
2014-12-28 00:00:00+00:00,317.239013671875
2014-12-29 00:00:00+00:00,312.6700134277344
2014-12-30 00:00:00+00:00,310.73699951171875
2014-12-31 00:00:00+00:00,320.1929931640625
2015-01-01 00:00:00+00:00,314.2489929199219
2015-01-02 00:00:00+00:00,315.0320129394531
2015-01-03 00:00:00+00:00,281.0820007324219
2015-01-04 00:00:00+00:00,264.19500732421875
2015-01-05 00:00:00+00:00,274.4739990234375
2015-01-06 00:00:00+00:00,286.1889953613281
2015-01-07 00:00:00+00:00,294.3370056152344
2015-01-08 00:00:00+00:00,283.3489990234375
2015-01-09 00:00:00+00:00,290.4079895019531
2015-01-10 00:00:00+00:00,274.7959899902344
2015-01-11 00:00:00+00:00,265.6600036621094
2015-01-12 00:00:00+00:00,267.7959899902344
2015-01-13 00:00:00+00:00,225.86099243164062
2015-01-14 00:00:00+00:00,178.10299682617188
2015-01-15 00:00:00+00:00,209.843994140625
2015-01-16 00:00:00+00:00,208.0970001220703
2015-01-17 00:00:00+00:00,199.25999450683594
2015-01-18 00:00:00+00:00,210.33900451660156
2015-01-19 00:00:00+00:00,214.86099243164062
2015-01-20 00:00:00+00:00,211.31500244140625
2015-01-21 00:00:00+00:00,226.89700317382812
2015-01-22 00:00:00+00:00,233.406005859375
2015-01-23 00:00:00+00:00,232.87899780273438
2015-01-24 00:00:00+00:00,247.8470001220703
2015-01-25 00:00:00+00:00,253.71800231933594
2015-01-26 00:00:00+00:00,273.4729919433594
2015-01-27 00:00:00+00:00,263.4750061035156
2015-01-28 00:00:00+00:00,233.9149932861328
2015-01-29 00:00:00+00:00,233.51300048828125
2015-01-30 00:00:00+00:00,226.4250030517578
2015-01-31 00:00:00+00:00,217.46400451660156
2015-02-01 00:00:00+00:00,226.9720001220703
2015-02-02 00:00:00+00:00,238.22900390625
2015-02-03 00:00:00+00:00,227.26800537109375
2015-02-04 00:00:00+00:00,226.85299682617188
2015-02-05 00:00:00+00:00,217.11099243164062
2015-02-06 00:00:00+00:00,222.26600646972656
2015-02-07 00:00:00+00:00,227.75399780273438
2015-02-08 00:00:00+00:00,223.41200256347656
2015-02-09 00:00:00+00:00,220.11000061035156
2015-02-10 00:00:00+00:00,219.83900451660156
2015-02-11 00:00:00+00:00,219.18499755859375
2015-02-12 00:00:00+00:00,221.76400756835938
2015-02-13 00:00:00+00:00,235.427001953125
2015-02-14 00:00:00+00:00,257.3210144042969
2015-02-15 00:00:00+00:00,234.8249969482422
2015-02-16 00:00:00+00:00,233.84300231933594
2015-02-17 00:00:00+00:00,243.61000061035156
2015-02-18 00:00:00+00:00,236.3260040283203
2015-02-19 00:00:00+00:00,240.2830047607422
2015-02-20 00:00:00+00:00,243.7790069580078
2015-02-21 00:00:00+00:00,244.53399658203125
2015-02-22 00:00:00+00:00,235.9770050048828
2015-02-23 00:00:00+00:00,238.89199829101562
2015-02-24 00:00:00+00:00,238.73500061035156
2015-02-25 00:00:00+00:00,237.47000122070312
2015-02-26 00:00:00+00:00,236.42599487304688
2015-02-27 00:00:00+00:00,253.8280029296875
2015-02-28 00:00:00+00:00,254.26300048828125
2015-03-01 00:00:00+00:00,260.2019958496094
2015-03-02 00:00:00+00:00,275.6700134277344
2015-03-03 00:00:00+00:00,281.7019958496094
2015-03-04 00:00:00+00:00,273.0920104980469
2015-03-05 00:00:00+00:00,276.1780090332031
2015-03-06 00:00:00+00:00,272.7229919433594
2015-03-07 00:00:00+00:00,276.260986328125
2015-03-08 00:00:00+00:00,274.35400390625
2015-03-09 00:00:00+00:00,289.60699462890625
2015-03-10 00:00:00+00:00,291.760009765625
2015-03-11 00:00:00+00:00,296.3789978027344
2015-03-12 00:00:00+00:00,294.35400390625
2015-03-13 00:00:00+00:00,285.3370056152344
2015-03-14 00:00:00+00:00,281.885009765625
2015-03-15 00:00:00+00:00,286.39300537109375
2015-03-16 00:00:00+00:00,290.5929870605469
2015-03-17 00:00:00+00:00,285.5050048828125
2015-03-18 00:00:00+00:00,256.29901123046875
2015-03-19 00:00:00+00:00,260.9280090332031
2015-03-20 00:00:00+00:00,261.7489929199219
2015-03-21 00:00:00+00:00,260.0249938964844
2015-03-22 00:00:00+00:00,267.9599914550781
2015-03-23 00:00:00+00:00,266.739990234375
2015-03-24 00:00:00+00:00,245.59500122070312
2015-03-25 00:00:00+00:00,246.19700622558594
2015-03-26 00:00:00+00:00,248.53199768066406
2015-03-27 00:00:00+00:00,247.0290069580078
2015-03-28 00:00:00+00:00,252.79800415039062
2015-03-29 00:00:00+00:00,242.71299743652344
2015-03-30 00:00:00+00:00,247.5260009765625
2015-03-31 00:00:00+00:00,244.2239990234375
2015-04-01 00:00:00+00:00,247.27200317382812
2015-04-02 00:00:00+00:00,253.0050048828125
2015-04-03 00:00:00+00:00,254.32200622558594
2015-04-04 00:00:00+00:00,253.69700622558594
2015-04-05 00:00:00+00:00,260.5979919433594
2015-04-06 00:00:00+00:00,255.49200439453125
2015-04-07 00:00:00+00:00,253.17999267578125
2015-04-08 00:00:00+00:00,245.02200317382812
2015-04-09 00:00:00+00:00,243.67599487304688
2015-04-10 00:00:00+00:00,236.07200622558594
2015-04-11 00:00:00+00:00,236.552001953125
2015-04-12 00:00:00+00:00,236.1529998779297
2015-04-13 00:00:00+00:00,224.58700561523438
2015-04-14 00:00:00+00:00,219.15899658203125
2015-04-15 00:00:00+00:00,223.83299255371094
2015-04-16 00:00:00+00:00,228.572998046875
2015-04-17 00:00:00+00:00,222.8820037841797
2015-04-18 00:00:00+00:00,223.3560028076172
2015-04-19 00:00:00+00:00,222.60000610351562
2015-04-20 00:00:00+00:00,224.62600708007812
2015-04-21 00:00:00+00:00,235.2689971923828
2015-04-22 00:00:00+00:00,234.17599487304688
2015-04-23 00:00:00+00:00,236.46200561523438
2015-04-24 00:00:00+00:00,231.26800537109375
2015-04-25 00:00:00+00:00,226.38999938964844
2015-04-26 00:00:00+00:00,219.42999267578125
2015-04-27 00:00:00+00:00,229.28599548339844
2015-04-28 00:00:00+00:00,225.85499572753906
2015-04-29 00:00:00+00:00,225.80799865722656
2015-04-30 00:00:00+00:00,236.14500427246094
2015-05-01 00:00:00+00:00,232.07899475097656
2015-05-02 00:00:00+00:00,234.92999267578125
2015-05-03 00:00:00+00:00,240.35800170898438
2015-05-04 00:00:00+00:00,239.01800537109375
2015-05-05 00:00:00+00:00,236.12100219726562
2015-05-06 00:00:00+00:00,229.78199768066406
2015-05-07 00:00:00+00:00,237.33399963378906
2015-05-08 00:00:00+00:00,243.86300659179688
2015-05-09 00:00:00+00:00,241.83200073242188
2015-05-10 00:00:00+00:00,240.29600524902344
2015-05-11 00:00:00+00:00,242.1580047607422
2015-05-12 00:00:00+00:00,241.11199951171875
2015-05-13 00:00:00+00:00,236.3769989013672
2015-05-14 00:00:00+00:00,236.9290008544922
2015-05-15 00:00:00+00:00,237.60499572753906
2015-05-16 00:00:00+00:00,236.1529998779297
2015-05-17 00:00:00+00:00,236.802001953125
2015-05-18 00:00:00+00:00,233.1280059814453
2015-05-19 00:00:00+00:00,231.94700622558594
2015-05-20 00:00:00+00:00,234.01800537109375
2015-05-21 00:00:00+00:00,235.343994140625
2015-05-22 00:00:00+00:00,240.34800720214844
2015-05-23 00:00:00+00:00,238.8719940185547
2015-05-24 00:00:00+00:00,240.9530029296875
2015-05-25 00:00:00+00:00,237.11000061035156
2015-05-26 00:00:00+00:00,237.11599731445312
2015-05-27 00:00:00+00:00,237.2830047607422
2015-05-28 00:00:00+00:00,237.4080047607422
2015-05-29 00:00:00+00:00,237.0959930419922
2015-05-30 00:00:00+00:00,233.34500122070312
2015-05-31 00:00:00+00:00,230.19000244140625
2015-06-01 00:00:00+00:00,222.92599487304688
2015-06-02 00:00:00+00:00,225.80299377441406
2015-06-03 00:00:00+00:00,225.87399291992188
2015-06-04 00:00:00+00:00,224.32400512695312
2015-06-05 00:00:00+00:00,224.95199584960938
2015-06-06 00:00:00+00:00,225.61900329589844
2015-06-07 00:00:00+00:00,222.88099670410156
2015-06-08 00:00:00+00:00,228.48899841308594
2015-06-09 00:00:00+00:00,229.04800415039062
2015-06-10 00:00:00+00:00,228.80299377441406
2015-06-11 00:00:00+00:00,229.7050018310547
2015-06-12 00:00:00+00:00,229.98199462890625
2015-06-13 00:00:00+00:00,232.40199279785156
2015-06-14 00:00:00+00:00,233.54299926757812
2015-06-15 00:00:00+00:00,236.822998046875
2015-06-16 00:00:00+00:00,250.89500427246094
2015-06-17 00:00:00+00:00,249.28399658203125
2015-06-18 00:00:00+00:00,249.0070037841797
2015-06-19 00:00:00+00:00,244.6060028076172
2015-06-20 00:00:00+00:00,245.21200561523438
2015-06-21 00:00:00+00:00,243.94400024414062
2015-06-22 00:00:00+00:00,246.99000549316406
2015-06-23 00:00:00+00:00,244.29600524902344
2015-06-24 00:00:00+00:00,240.51499938964844
2015-06-25 00:00:00+00:00,242.7989959716797
2015-06-26 00:00:00+00:00,243.593994140625
2015-06-27 00:00:00+00:00,250.99000549316406
2015-06-28 00:00:00+00:00,249.01100158691406
2015-06-29 00:00:00+00:00,257.0639953613281
2015-06-30 00:00:00+00:00,263.0719909667969
2015-07-01 00:00:00+00:00,258.6210021972656
2015-07-02 00:00:00+00:00,255.41200256347656
2015-07-03 00:00:00+00:00,256.33599853515625
2015-07-04 00:00:00+00:00,260.885986328125
2015-07-05 00:00:00+00:00,271.9129943847656
2015-07-06 00:00:00+00:00,269.0299987792969
2015-07-07 00:00:00+00:00,266.2070007324219
2015-07-08 00:00:00+00:00,270.7850036621094
2015-07-09 00:00:00+00:00,269.2279968261719
2015-07-10 00:00:00+00:00,284.8940124511719
2015-07-11 00:00:00+00:00,293.114990234375
2015-07-12 00:00:00+00:00,310.86700439453125
2015-07-13 00:00:00+00:00,292.0539855957031
2015-07-14 00:00:00+00:00,287.4639892578125
2015-07-15 00:00:00+00:00,285.8290100097656
2015-07-16 00:00:00+00:00,278.0889892578125
2015-07-17 00:00:00+00:00,279.47198486328125
2015-07-18 00:00:00+00:00,274.9010009765625
2015-07-19 00:00:00+00:00,273.614013671875
2015-07-20 00:00:00+00:00,278.9809875488281
2015-07-21 00:00:00+00:00,275.8330078125
2015-07-22 00:00:00+00:00,277.22198486328125
2015-07-23 00:00:00+00:00,276.04901123046875
2015-07-24 00:00:00+00:00,288.27801513671875
2015-07-25 00:00:00+00:00,288.6969909667969
2015-07-26 00:00:00+00:00,292.6860046386719
2015-07-27 00:00:00+00:00,293.6239929199219
2015-07-28 00:00:00+00:00,294.427001953125
2015-07-29 00:00:00+00:00,289.5899963378906
2015-07-30 00:00:00+00:00,287.72198486328125
2015-07-31 00:00:00+00:00,284.6499938964844
2015-08-01 00:00:00+00:00,281.60101318359375
2015-08-02 00:00:00+00:00,282.614013671875
2015-08-03 00:00:00+00:00,281.22698974609375
2015-08-04 00:00:00+00:00,285.2179870605469
2015-08-05 00:00:00+00:00,281.8819885253906
2015-08-06 00:00:00+00:00,278.5769958496094
2015-08-07 00:00:00+00:00,279.5849914550781
2015-08-08 00:00:00+00:00,260.99700927734375
2015-08-09 00:00:00+00:00,265.0830078125
2015-08-10 00:00:00+00:00,264.4700012207031
2015-08-11 00:00:00+00:00,270.385986328125
2015-08-12 00:00:00+00:00,266.3760070800781
2015-08-13 00:00:00+00:00,264.0799865722656
2015-08-14 00:00:00+00:00,265.67999267578125
2015-08-15 00:00:00+00:00,261.5509948730469
2015-08-16 00:00:00+00:00,258.5069885253906
2015-08-17 00:00:00+00:00,257.97601318359375
2015-08-18 00:00:00+00:00,211.07899475097656
2015-08-19 00:00:00+00:00,226.6840057373047
2015-08-20 00:00:00+00:00,235.35000610351562
2015-08-21 00:00:00+00:00,232.56900024414062
2015-08-22 00:00:00+00:00,230.38999938964844
2015-08-23 00:00:00+00:00,228.16900634765625
2015-08-24 00:00:00+00:00,210.4949951171875
2015-08-25 00:00:00+00:00,221.60899353027344
2015-08-26 00:00:00+00:00,225.83099365234375
2015-08-27 00:00:00+00:00,224.7689971923828
2015-08-28 00:00:00+00:00,231.39599609375
2015-08-29 00:00:00+00:00,229.77999877929688
2015-08-30 00:00:00+00:00,228.76100158691406
2015-08-31 00:00:00+00:00,230.05599975585938
2015-09-01 00:00:00+00:00,228.12100219726562
2015-09-02 00:00:00+00:00,229.28399658203125
2015-09-03 00:00:00+00:00,227.18299865722656
2015-09-04 00:00:00+00:00,230.29800415039062
2015-09-05 00:00:00+00:00,235.0189971923828
2015-09-06 00:00:00+00:00,239.83999633789062
2015-09-07 00:00:00+00:00,239.8470001220703
2015-09-08 00:00:00+00:00,243.60699462890625
2015-09-09 00:00:00+00:00,238.16799926757812
2015-09-10 00:00:00+00:00,238.4770050048828
2015-09-11 00:00:00+00:00,240.10699462890625
2015-09-12 00:00:00+00:00,235.22900390625
2015-09-13 00:00:00+00:00,230.51199340820312
2015-09-14 00:00:00+00:00,230.6439971923828
2015-09-15 00:00:00+00:00,230.3040008544922
2015-09-16 00:00:00+00:00,229.09100341796875
2015-09-17 00:00:00+00:00,229.80999755859375
2015-09-18 00:00:00+00:00,232.97500610351562
2015-09-19 00:00:00+00:00,231.4929962158203
2015-09-20 00:00:00+00:00,231.21200561523438
2015-09-21 00:00:00+00:00,227.0850067138672
2015-09-22 00:00:00+00:00,230.6179962158203
2015-09-23 00:00:00+00:00,230.2830047607422
2015-09-24 00:00:00+00:00,234.5290069580078
2015-09-25 00:00:00+00:00,235.1439971923828
2015-09-26 00:00:00+00:00,234.33999633789062
2015-09-27 00:00:00+00:00,232.7570037841797
2015-09-28 00:00:00+00:00,239.14199829101562
2015-09-29 00:00:00+00:00,236.68699645996094
2015-09-30 00:00:00+00:00,236.05999755859375
2015-10-01 00:00:00+00:00,237.5489959716797
2015-10-02 00:00:00+00:00,237.29299926757812
2015-10-03 00:00:00+00:00,238.72999572753906
2015-10-04 00:00:00+00:00,238.25900268554688
2015-10-05 00:00:00+00:00,240.38299560546875
2015-10-06 00:00:00+00:00,246.06300354003906
2015-10-07 00:00:00+00:00,242.968994140625
2015-10-08 00:00:00+00:00,242.3040008544922
2015-10-09 00:00:00+00:00,243.93099975585938
2015-10-10 00:00:00+00:00,244.9409942626953
2015-10-11 00:00:00+00:00,247.0500030517578
2015-10-12 00:00:00+00:00,245.30799865722656
2015-10-13 00:00:00+00:00,249.50799560546875
2015-10-14 00:00:00+00:00,251.98899841308594
2015-10-15 00:00:00+00:00,254.32000732421875
2015-10-16 00:00:00+00:00,262.8689880371094
2015-10-17 00:00:00+00:00,270.6400146484375
2015-10-18 00:00:00+00:00,261.64300537109375
2015-10-19 00:00:00+00:00,263.43701171875
2015-10-20 00:00:00+00:00,269.4630126953125
2015-10-21 00:00:00+00:00,266.2720031738281
2015-10-22 00:00:00+00:00,274.02301025390625
2015-10-23 00:00:00+00:00,276.4960021972656
2015-10-24 00:00:00+00:00,281.65399169921875
2015-10-25 00:00:00+00:00,283.67999267578125
2015-10-26 00:00:00+00:00,285.29998779296875
2015-10-27 00:00:00+00:00,293.7879943847656
2015-10-28 00:00:00+00:00,304.6180114746094
2015-10-29 00:00:00+00:00,313.8550109863281
2015-10-30 00:00:00+00:00,328.0150146484375
2015-10-31 00:00:00+00:00,314.1659851074219
2015-11-01 00:00:00+00:00,325.4309997558594
2015-11-02 00:00:00+00:00,361.1889953613281
2015-11-03 00:00:00+00:00,403.4169921875
2015-11-04 00:00:00+00:00,411.56298828125
2015-11-05 00:00:00+00:00,386.35400390625
2015-11-06 00:00:00+00:00,374.4700012207031
2015-11-07 00:00:00+00:00,386.48199462890625
2015-11-08 00:00:00+00:00,373.3680114746094
2015-11-09 00:00:00+00:00,380.2569885253906
2015-11-10 00:00:00+00:00,336.8190002441406
2015-11-11 00:00:00+00:00,311.0840148925781
2015-11-12 00:00:00+00:00,338.1520080566406
2015-11-13 00:00:00+00:00,336.75299072265625
2015-11-14 00:00:00+00:00,332.906005859375
2015-11-15 00:00:00+00:00,320.1659851074219
2015-11-16 00:00:00+00:00,330.7510070800781
2015-11-17 00:00:00+00:00,335.093994140625
2015-11-18 00:00:00+00:00,334.5899963378906
2015-11-19 00:00:00+00:00,326.14898681640625
2015-11-20 00:00:00+00:00,322.0220031738281
2015-11-21 00:00:00+00:00,326.927001953125
2015-11-22 00:00:00+00:00,324.5360107421875
2015-11-23 00:00:00+00:00,323.0459899902344
2015-11-24 00:00:00+00:00,320.0459899902344
2015-11-25 00:00:00+00:00,328.20599365234375
2015-11-26 00:00:00+00:00,352.6839904785156
2015-11-27 00:00:00+00:00,358.0419921875
2015-11-28 00:00:00+00:00,357.3810119628906
2015-11-29 00:00:00+00:00,371.29400634765625
2015-11-30 00:00:00+00:00,377.3210144042969
2015-12-01 00:00:00+00:00,362.4880065917969
2015-12-02 00:00:00+00:00,359.18701171875
2015-12-03 00:00:00+00:00,361.0459899902344
2015-12-04 00:00:00+00:00,363.1830139160156
2015-12-05 00:00:00+00:00,388.9490051269531
2015-12-06 00:00:00+00:00,388.7829895019531
2015-12-07 00:00:00+00:00,395.5360107421875
2015-12-08 00:00:00+00:00,415.56298828125
2015-12-09 00:00:00+00:00,417.56298828125
2015-12-10 00:00:00+00:00,415.47900390625
2015-12-11 00:00:00+00:00,451.93798828125
2015-12-12 00:00:00+00:00,434.99700927734375
2015-12-13 00:00:00+00:00,433.7550048828125
2015-12-14 00:00:00+00:00,444.1820068359375
2015-12-15 00:00:00+00:00,465.3210144042969
2015-12-16 00:00:00+00:00,454.9339904785156
2015-12-17 00:00:00+00:00,456.0780029296875
2015-12-18 00:00:00+00:00,463.6159973144531
2015-12-19 00:00:00+00:00,462.3219909667969
2015-12-20 00:00:00+00:00,442.68499755859375
2015-12-21 00:00:00+00:00,438.6390075683594
2015-12-22 00:00:00+00:00,436.5719909667969
2015-12-23 00:00:00+00:00,442.4010009765625
2015-12-24 00:00:00+00:00,454.9849853515625
2015-12-25 00:00:00+00:00,455.65301513671875
2015-12-26 00:00:00+00:00,417.27398681640625
2015-12-27 00:00:00+00:00,422.822998046875
2015-12-28 00:00:00+00:00,422.27899169921875
2015-12-29 00:00:00+00:00,432.9830017089844
2015-12-30 00:00:00+00:00,426.6199951171875
2015-12-31 00:00:00+00:00,430.5669860839844
2016-01-01 00:00:00+00:00,434.3340148925781
2016-01-02 00:00:00+00:00,433.43798828125
2016-01-03 00:00:00+00:00,430.010986328125
2016-01-04 00:00:00+00:00,433.09100341796875
2016-01-05 00:00:00+00:00,431.9599914550781
2016-01-06 00:00:00+00:00,429.1050109863281
2016-01-07 00:00:00+00:00,458.0480041503906
2016-01-08 00:00:00+00:00,453.2300109863281
2016-01-09 00:00:00+00:00,447.6109924316406
2016-01-10 00:00:00+00:00,447.9909973144531
2016-01-11 00:00:00+00:00,448.4280090332031
2016-01-12 00:00:00+00:00,435.69000244140625
2016-01-13 00:00:00+00:00,432.3710021972656
2016-01-14 00:00:00+00:00,430.3059997558594
2016-01-15 00:00:00+00:00,364.33099365234375
2016-01-16 00:00:00+00:00,387.5360107421875
2016-01-17 00:00:00+00:00,382.29901123046875
2016-01-18 00:00:00+00:00,387.1679992675781
2016-01-19 00:00:00+00:00,380.14898681640625
2016-01-20 00:00:00+00:00,420.2300109863281
2016-01-21 00:00:00+00:00,410.2619934082031
2016-01-22 00:00:00+00:00,382.49200439453125
2016-01-23 00:00:00+00:00,387.4909973144531
2016-01-24 00:00:00+00:00,402.97100830078125
2016-01-25 00:00:00+00:00,391.72601318359375
2016-01-26 00:00:00+00:00,392.15301513671875
2016-01-27 00:00:00+00:00,394.97198486328125
2016-01-28 00:00:00+00:00,380.28900146484375
2016-01-29 00:00:00+00:00,379.4739990234375
2016-01-30 00:00:00+00:00,378.2550048828125
2016-01-31 00:00:00+00:00,368.7669982910156
2016-02-01 00:00:00+00:00,373.0559997558594
2016-02-02 00:00:00+00:00,374.447998046875
2016-02-03 00:00:00+00:00,369.9490051269531
2016-02-04 00:00:00+00:00,389.593994140625
2016-02-05 00:00:00+00:00,386.54901123046875
2016-02-06 00:00:00+00:00,376.5220031738281
2016-02-07 00:00:00+00:00,376.6199951171875
2016-02-08 00:00:00+00:00,373.4469909667969
2016-02-09 00:00:00+00:00,376.02899169921875
2016-02-10 00:00:00+00:00,381.64898681640625
2016-02-11 00:00:00+00:00,379.65399169921875
2016-02-12 00:00:00+00:00,384.26300048828125
2016-02-13 00:00:00+00:00,391.8599853515625
2016-02-14 00:00:00+00:00,407.2300109863281
2016-02-15 00:00:00+00:00,400.18499755859375
2016-02-16 00:00:00+00:00,407.4880065917969
2016-02-17 00:00:00+00:00,416.3219909667969
2016-02-18 00:00:00+00:00,422.37298583984375
2016-02-19 00:00:00+00:00,420.7850036621094
2016-02-20 00:00:00+00:00,437.16400146484375
2016-02-21 00:00:00+00:00,438.7980041503906
2016-02-22 00:00:00+00:00,437.74798583984375
2016-02-23 00:00:00+00:00,420.7359924316406
2016-02-24 00:00:00+00:00,424.9549865722656
2016-02-25 00:00:00+00:00,424.54400634765625
2016-02-26 00:00:00+00:00,432.1520080566406
2016-02-27 00:00:00+00:00,432.5190124511719
2016-02-28 00:00:00+00:00,433.5039978027344
2016-02-29 00:00:00+00:00,437.6969909667969
2016-03-01 00:00:00+00:00,435.12298583984375
2016-03-02 00:00:00+00:00,423.989013671875
2016-03-03 00:00:00+00:00,421.6510009765625
2016-03-04 00:00:00+00:00,410.9389953613281
2016-03-05 00:00:00+00:00,400.57000732421875
2016-03-06 00:00:00+00:00,407.7070007324219
2016-03-07 00:00:00+00:00,414.3210144042969
2016-03-08 00:00:00+00:00,413.97198486328125
2016-03-09 00:00:00+00:00,414.8599853515625
2016-03-10 00:00:00+00:00,417.1310119628906
2016-03-11 00:00:00+00:00,421.69000244140625
2016-03-12 00:00:00+00:00,411.6239929199219
2016-03-13 00:00:00+00:00,414.06500244140625
2016-03-14 00:00:00+00:00,416.43798828125
2016-03-15 00:00:00+00:00,416.8299865722656
2016-03-16 00:00:00+00:00,417.010986328125
2016-03-17 00:00:00+00:00,420.6210021972656
2016-03-18 00:00:00+00:00,409.5480041503906
2016-03-19 00:00:00+00:00,410.4440002441406
2016-03-20 00:00:00+00:00,413.7550048828125
2016-03-21 00:00:00+00:00,413.3070068359375
2016-03-22 00:00:00+00:00,418.0889892578125
2016-03-23 00:00:00+00:00,418.0409851074219
2016-03-24 00:00:00+00:00,416.3940124511719
2016-03-25 00:00:00+00:00,417.177001953125
2016-03-26 00:00:00+00:00,417.94500732421875
2016-03-27 00:00:00+00:00,426.7650146484375
2016-03-28 00:00:00+00:00,424.2309875488281
2016-03-29 00:00:00+00:00,416.5159912109375
2016-03-30 00:00:00+00:00,414.8160095214844
2016-03-31 00:00:00+00:00,416.72900390625
2016-04-01 00:00:00+00:00,417.9599914550781
2016-04-02 00:00:00+00:00,420.87298583984375
2016-04-03 00:00:00+00:00,420.90399169921875
2016-04-04 00:00:00+00:00,421.4440002441406
2016-04-05 00:00:00+00:00,424.0299987792969
2016-04-06 00:00:00+00:00,423.4129943847656
2016-04-07 00:00:00+00:00,422.7449951171875
2016-04-08 00:00:00+00:00,420.3489990234375
2016-04-09 00:00:00+00:00,419.4110107421875
2016-04-10 00:00:00+00:00,421.5639953613281
2016-04-11 00:00:00+00:00,422.4830017089844
2016-04-12 00:00:00+00:00,425.19000244140625
2016-04-13 00:00:00+00:00,423.7340087890625
2016-04-14 00:00:00+00:00,424.2820129394531
2016-04-15 00:00:00+00:00,429.7130126953125
2016-04-16 00:00:00+00:00,430.5719909667969
2016-04-17 00:00:00+00:00,427.39898681640625
2016-04-18 00:00:00+00:00,428.59100341796875
2016-04-19 00:00:00+00:00,435.5090026855469
2016-04-20 00:00:00+00:00,441.3890075683594
2016-04-21 00:00:00+00:00,449.42498779296875
2016-04-22 00:00:00+00:00,445.73699951171875
2016-04-23 00:00:00+00:00,450.2820129394531
2016-04-24 00:00:00+00:00,458.55499267578125
2016-04-25 00:00:00+00:00,461.4259948730469
2016-04-26 00:00:00+00:00,466.0889892578125
2016-04-27 00:00:00+00:00,444.68701171875
2016-04-28 00:00:00+00:00,449.010986328125
