Date,PAXG-USD_price
2020-01-13 00:00:00+00:00,1527.7645263671875
2020-01-14 00:00:00+00:00,1568.9803466796875
2020-01-15 00:00:00+00:00,1521.4761962890625
2020-01-16 00:00:00+00:00,1515.41064453125
2020-01-17 00:00:00+00:00,1589.6785888671875
2020-01-18 00:00:00+00:00,1592.0428466796875
2020-01-19 00:00:00+00:00,1583.7080078125
2020-01-20 00:00:00+00:00,1592.1063232421875
2020-01-21 00:00:00+00:00,1583.8443603515625
2020-01-22 00:00:00+00:00,1578.7564697265625
2020-01-23 00:00:00+00:00,1583.282470703125
2020-01-24 00:00:00+00:00,1589.5230712890625
2020-01-25 00:00:00+00:00,1587.3934326171875
2020-01-26 00:00:00+00:00,1591.1571044921875
2020-01-27 00:00:00+00:00,1591.45458984375
2020-01-28 00:00:00+00:00,1588.9049072265625
2020-01-29 00:00:00+00:00,1591.6414794921875
2020-01-30 00:00:00+00:00,1592.7889404296875
2020-01-31 00:00:00+00:00,1596.103515625
2020-02-01 00:00:00+00:00,1594.5830078125
2020-02-02 00:00:00+00:00,1605.8009033203125
2020-02-03 00:00:00+00:00,1603.1064453125
2020-02-04 00:00:00+00:00,1595.6234130859375
2020-02-05 00:00:00+00:00,1611.8865966796875
2020-02-06 00:00:00+00:00,1572.9483642578125
2020-02-07 00:00:00+00:00,1575.113525390625
2020-02-08 00:00:00+00:00,1570.3338623046875
2020-02-09 00:00:00+00:00,1601.4228515625
2020-02-10 00:00:00+00:00,1584.0703125
2020-02-11 00:00:00+00:00,1583.1507568359375
2020-02-12 00:00:00+00:00,1591.22314453125
2020-02-13 00:00:00+00:00,1587.8668212890625
2020-02-14 00:00:00+00:00,1593.3890380859375
2020-02-15 00:00:00+00:00,1590.3563232421875
2020-02-16 00:00:00+00:00,1588.894775390625
2020-02-17 00:00:00+00:00,1590.6390380859375
2020-02-18 00:00:00+00:00,1540.74462890625
2020-02-19 00:00:00+00:00,1539.9578857421875
2020-02-20 00:00:00+00:00,1552.8958740234375
2020-02-21 00:00:00+00:00,1584.84423828125
2020-02-22 00:00:00+00:00,1586.3673095703125
2020-02-23 00:00:00+00:00,1638.93115234375
2020-02-24 00:00:00+00:00,1666.6015625
2020-02-25 00:00:00+00:00,1655.5692138671875
2020-02-26 00:00:00+00:00,1663.5733642578125
2020-02-27 00:00:00+00:00,1679.1419677734375
2020-02-28 00:00:00+00:00,1619.408447265625
2020-02-29 00:00:00+00:00,1621.6328125
2020-03-01 00:00:00+00:00,1610.02294921875
2020-03-02 00:00:00+00:00,1615.334228515625
2020-03-03 00:00:00+00:00,1643.9957275390625
2020-03-04 00:00:00+00:00,1641.4256591796875
2020-03-05 00:00:00+00:00,1644.9027099609375
2020-03-06 00:00:00+00:00,1656.5689697265625
2020-03-07 00:00:00+00:00,1665.3897705078125
2020-03-08 00:00:00+00:00,1678.5872802734375
2020-03-09 00:00:00+00:00,1630.663818359375
2020-03-10 00:00:00+00:00,1635.7491455078125
2020-03-11 00:00:00+00:00,1645.1376953125
2020-03-12 00:00:00+00:00,1606.3365478515625
2020-03-13 00:00:00+00:00,1587.81103515625
2020-03-14 00:00:00+00:00,1558.6951904296875
2020-03-15 00:00:00+00:00,1578.4432373046875
2020-03-16 00:00:00+00:00,1547.8795166015625
2020-03-17 00:00:00+00:00,1543.072265625
2020-03-18 00:00:00+00:00,1513.4893798828125
2020-03-19 00:00:00+00:00,1549.28564453125
2020-03-20 00:00:00+00:00,1524.3834228515625
2020-03-21 00:00:00+00:00,1574.307861328125
2020-03-22 00:00:00+00:00,1532.9365234375
2020-03-23 00:00:00+00:00,1598.8077392578125
2020-03-24 00:00:00+00:00,1654.79736328125
2020-03-25 00:00:00+00:00,1627.01953125
2020-03-26 00:00:00+00:00,1697.147216796875
2020-03-27 00:00:00+00:00,1644.7734375
2020-03-28 00:00:00+00:00,1650.3267822265625
2020-03-29 00:00:00+00:00,1660.1658935546875
2020-03-30 00:00:00+00:00,1654.2078857421875
2020-03-31 00:00:00+00:00,1644.364990234375
2020-04-01 00:00:00+00:00,1629.5611572265625
2020-04-02 00:00:00+00:00,1738.367431640625
2020-04-03 00:00:00+00:00,1733.380859375
2020-04-04 00:00:00+00:00,1766.8377685546875
2020-04-05 00:00:00+00:00,1733.60546875
2020-04-06 00:00:00+00:00,1769.737548828125
2020-04-07 00:00:00+00:00,1637.3746337890625
2020-04-08 00:00:00+00:00,1661.3740234375
2020-04-09 00:00:00+00:00,1664.0692138671875
2020-04-10 00:00:00+00:00,1686.55029296875
2020-04-11 00:00:00+00:00,1686.7381591796875
2020-04-12 00:00:00+00:00,1696.128662109375
2020-04-13 00:00:00+00:00,1705.8741455078125
2020-04-14 00:00:00+00:00,1779.06884765625
2020-04-15 00:00:00+00:00,1736.567626953125
2020-04-16 00:00:00+00:00,1734.8365478515625
2020-04-17 00:00:00+00:00,1731.8062744140625
2020-04-18 00:00:00+00:00,1697.5467529296875
2020-04-19 00:00:00+00:00,1709.9832763671875
2020-04-20 00:00:00+00:00,1724.00732421875
2020-04-21 00:00:00+00:00,1721.205322265625
2020-04-22 00:00:00+00:00,1707.2684326171875
2020-04-23 00:00:00+00:00,1722.895263671875
2020-04-24 00:00:00+00:00,1740.2562255859375
2020-04-25 00:00:00+00:00,1747.7781982421875
2020-04-26 00:00:00+00:00,1739.625732421875
2020-04-27 00:00:00+00:00,1722.4619140625
2020-04-28 00:00:00+00:00,1726.5076904296875
2020-04-29 00:00:00+00:00,1739.4959716796875
2020-04-30 00:00:00+00:00,1697.923095703125
2020-05-01 00:00:00+00:00,1741.49365234375
2020-05-02 00:00:00+00:00,1719.19873046875
2020-05-03 00:00:00+00:00,1706.999267578125
2020-05-04 00:00:00+00:00,1716.0224609375
2020-05-05 00:00:00+00:00,1696.5908203125
2020-05-06 00:00:00+00:00,1696.015625
2020-05-07 00:00:00+00:00,1706.03271484375
2020-05-08 00:00:00+00:00,1730.7042236328125
2020-05-09 00:00:00+00:00,1712.854248046875
2020-05-10 00:00:00+00:00,1714.517333984375
2020-05-11 00:00:00+00:00,1699.5562744140625
2020-05-12 00:00:00+00:00,1705.512451171875
2020-05-13 00:00:00+00:00,1717.1756591796875
2020-05-14 00:00:00+00:00,1732.39306640625
2020-05-15 00:00:00+00:00,1735.5140380859375
2020-05-16 00:00:00+00:00,1753.4154052734375
2020-05-17 00:00:00+00:00,1764.3348388671875
2020-05-18 00:00:00+00:00,1743.7989501953125
2020-05-19 00:00:00+00:00,1764.936767578125
2020-05-20 00:00:00+00:00,1776.000732421875
2020-05-21 00:00:00+00:00,1748.4761962890625
2020-05-22 00:00:00+00:00,1745.8372802734375
2020-05-23 00:00:00+00:00,1742.186279296875
2020-05-24 00:00:00+00:00,1734.583984375
2020-05-25 00:00:00+00:00,1727.1448974609375
2020-05-26 00:00:00+00:00,1719.2867431640625
2020-05-27 00:00:00+00:00,1712.9774169921875
2020-05-28 00:00:00+00:00,1737.7484130859375
2020-05-29 00:00:00+00:00,1746.740234375
2020-05-30 00:00:00+00:00,1738.2021484375
2020-05-31 00:00:00+00:00,1749.81005859375
2020-06-01 00:00:00+00:00,1735.5780029296875
2020-06-02 00:00:00+00:00,1726.568603515625
2020-06-03 00:00:00+00:00,1701.7254638671875
2020-06-04 00:00:00+00:00,1719.58935546875
2020-06-05 00:00:00+00:00,1703.3934326171875
2020-06-06 00:00:00+00:00,1689.4002685546875
2020-06-07 00:00:00+00:00,1687.1864013671875
2020-06-08 00:00:00+00:00,1697.6798095703125
2020-06-09 00:00:00+00:00,1717.2918701171875
2020-06-10 00:00:00+00:00,1733.497802734375
2020-06-11 00:00:00+00:00,1722.0684814453125
2020-06-12 00:00:00+00:00,1704.48486328125
2020-06-13 00:00:00+00:00,1711.33349609375
2020-06-14 00:00:00+00:00,1715.3995361328125
2020-06-15 00:00:00+00:00,1787.9598388671875
2020-06-16 00:00:00+00:00,1793.9517822265625
2020-06-17 00:00:00+00:00,1734.54638671875
2020-06-18 00:00:00+00:00,1748.5233154296875
2020-06-19 00:00:00+00:00,1784.7269287109375
2020-06-20 00:00:00+00:00,1763.03857421875
2020-06-21 00:00:00+00:00,1775.9716796875
2020-06-22 00:00:00+00:00,1774.884033203125
2020-06-23 00:00:00+00:00,1766.119140625
2020-06-24 00:00:00+00:00,1761.7913818359375
2020-06-25 00:00:00+00:00,1769.985107421875
2020-06-26 00:00:00+00:00,1774.2384033203125
2020-06-27 00:00:00+00:00,1774.1925048828125
2020-06-28 00:00:00+00:00,1812.990478515625
2020-06-29 00:00:00+00:00,1794.94775390625
2020-06-30 00:00:00+00:00,1790.0474853515625
2020-07-01 00:00:00+00:00,1786.1053466796875
2020-07-02 00:00:00+00:00,1796.7862548828125
2020-07-03 00:00:00+00:00,1789.0177001953125
2020-07-04 00:00:00+00:00,1780.8544921875
2020-07-05 00:00:00+00:00,1776.2906494140625
2020-07-06 00:00:00+00:00,1795.259033203125
2020-07-07 00:00:00+00:00,1787.2679443359375
2020-07-08 00:00:00+00:00,1806.7091064453125
2020-07-09 00:00:00+00:00,1783.1488037109375
2020-07-10 00:00:00+00:00,1801.59814453125
2020-07-11 00:00:00+00:00,1802.8021240234375
2020-07-12 00:00:00+00:00,1799.757568359375
2020-07-13 00:00:00+00:00,1811.61962890625
2020-07-14 00:00:00+00:00,1814.8851318359375
2020-07-15 00:00:00+00:00,1801.7806396484375
2020-07-16 00:00:00+00:00,1806.08740234375
2020-07-17 00:00:00+00:00,1808.6319580078125
2020-07-18 00:00:00+00:00,1809.4185791015625
2020-07-19 00:00:00+00:00,1815.4869384765625
2020-07-20 00:00:00+00:00,1816.9647216796875
2020-07-21 00:00:00+00:00,1845.7958984375
2020-07-22 00:00:00+00:00,1873.5826416015625
2020-07-23 00:00:00+00:00,1885.545166015625
2020-07-24 00:00:00+00:00,1903.240234375
2020-07-25 00:00:00+00:00,1900.3426513671875
2020-07-26 00:00:00+00:00,1903.1483154296875
